x_pos, y_pos, orientation, steering_angle, speed
33.6072, 1.79059, 2.23002, 0.772846, 2.20302
33.4655, 1.93566, 2.48294, 0.768261, 2.21763
33.2776, 2.06659, 2.60426, 0.792045, 2.26184
33.0765, 2.16132, 2.74845, 0.807339, 2.29501
32.8714, 2.22268, 2.90756, 0.82324, 2.29888
32.6763, 2.2363, -3.08625, 0.819588, 2.27013
32.4837, 2.16163, -2.79769, 0.81573, 2.2495
32.3086, 2.02589, -2.51486, 0.81224, 2.23476
32.1691, 1.87775, -2.24406, 0.809833, 2.22275
32.0559, 1.67923, -1.98077, 0.805965, 2.20989
31.9802, 1.46558, -1.72823, 0.803169, 2.18694
31.9485, 1.25618, -1.4854, 0.796706, 2.14547
31.9823, 1.06114, -1.24715, 0.794358, 2.1294
32.0341, 0.872802, -1.02114, 0.784773, 2.10104
32.1287, 0.702606, -0.804723, 0.77925, 2.0517
32.2483, 0.548179, -0.598273, 0.777734, 2.01095
32.4075, 0.429256, -0.396408, 0.775987, 1.97129
32.5974, 0.369939, -0.194025, 0.780582, 1.93203
32.7474, 0.353941, 0.00120795, 0.78379, 1.85979
32.8971, 0.358332, 0.18378, 0.784989, 1.8088
33.0074, 0.391178, 0.361507, 0.785492, 1.76373
33.0987, 0.433457, 0.531143, 0.789595, 1.69838
33.1814, 0.496303, 0.691862, 0.789755, 1.6286
33.2011, 0.600392, 0.853344, 0.793954, 1.55133
33.2084, 0.712192, 1.00197, 0.751637, 1.49134
33.1841, 0.829009, 1.1302, 0.716148, 1.44445
33.1495, 0.917917, 1.24186, 0.68191, 1.38116
33.0832, 1.00009, 1.33795, 0.652483, 1.33557
33.0068, 1.11091, 1.42076, 0.621722, 1.30571
32.9359, 1.22571, 1.49062, 0.592175, 1.27748
32.8648, 1.32245, 1.55171, 0.564261, 1.2309
32.779, 1.4116, 1.60104, 0.539657, 1.1954
32.682, 1.51045, 1.64094, 0.516133, 1.1589
32.6177, 1.58145, 1.67143, 0.495861, 1.11965
32.5521, 1.63989, 1.69831, 0.475395, 1.07024
32.4752, 1.70943, 1.71802, 0.453435, 1.03211
32.3997, 1.76127, 1.73159, 0.42981, 0.979589
32.3275, 1.79969, 1.74021, 0.404928, 0.952305
32.2181, 1.82331, 1.74981, 0.380743, 0.913379
32.1452, 1.85574, 1.75183, 0.357051, 0.856283
32.0673, 1.86764, 1.75309, 0.329695, 0.830709
31.9974, 1.89396, 1.74713, 0.30399, 0.823039
31.9077, 1.91926, 1.73849, 0.27767, 0.828185
31.8465, 1.95605, 1.72449, 0.255275, 0.80534
31.7937, 1.9907, 1.70246, 0.231276, 0.789904
31.7297, 2.0027, 1.67548, 0.208699, 0.793934
31.662, 2.02284, 1.64551, 0.186247, 0.810224
31.5899, 2.04597, 1.61081, 0.16725, 0.833202
31.5279, 2.06327, 1.57177, 0.14586, 0.853496
31.4716, 2.07177, 1.52831, 0.125517, 0.846287
31.4193, 2.09034, 1.48099, 0.107497, 0.836273
31.3709, 2.10282, 1.43391, 0.0885647, 0.803842
31.3297, 2.11035, 1.38615, 0.0723625, 0.763579
31.2664, 2.12786, 1.33769, 0.0555268, 0.743748
31.2157, 2.15623, 1.2888, 0.0377412, 0.701865
31.1789, 2.17233, 1.23842, 0.0199468, 0.643228
31.133, 2.18871, 1.19397, 0.00264929, 0.590201
31.0654, 2.18696, 1.15088, -0.0167192, 0.547695
31.0008, 2.16607, 1.10686, -0.0344157, 0.519705
30.9552, 2.15543, 1.06842, -0.0532793, 0.499001
30.8952, 2.12411, 1.02802, -0.0712634, 0.463018
30.8573, 2.09253, 0.990041, -0.0889006, 0.417746
30.8175, 2.0619, 0.955145, -0.108486, 0.391664
30.788, 2.05109, 0.918934, -0.126086, 0.397403
30.7813, 2.02633, 0.883808, -0.143783, 0.400898
30.7587, 2.02371, 0.850495, -0.161474, 0.378178
30.7413, 1.99739, 0.818648, -0.175369, 0.333905
30.7007, 1.96793, 0.790785, -0.19259, 0.29619
30.6752, 1.95694, 0.767253, -0.210981, 0.269855
30.6465, 1.94796, 0.745681, -0.229902, 0.248274
30.6235, 1.94054, 0.730085, -0.249165, 0.202786
30.5812, 1.92075, 0.715439, -0.26936, 0.185598
30.5302, 1.93808, 0.703109, -0.288944, 0.165031
30.4614, 1.94541, 0.688442, -0.309232, 0.169676
30.4237, 1.94671, 0.672402, -0.327453, 0.152674
30.3631, 1.9641, 0.658616, -0.347932, 0.142489
30.3101, 1.97801, 0.647221, -0.366982, 0.12502
30.2491, 1.99405, 0.637441, -0.386202, 0.102789
30.2063, 2.0152, 0.633802, -0.403034, 0.0697798
30.1492, 2.03863, 0.636538, -0.416966, 0.0347037
30.1056, 2.06483, 0.645027, -0.431018, 0.0026756
30.0428, 2.11152, 0.657614, -0.445317, -0.0206983
30.01, 2.13856, 0.676812, -0.458614, -0.0515729
29.9709, 2.15494, 0.694727, -0.469467, -0.0513715
29.9482, 2.16633, 0.711217, -0.480391, -0.0613177
29.9217, 2.19933, 0.733941, -0.492525, -0.100498
29.8892, 2.22692, 0.760764, -0.504268, -0.139194
29.8647, 2.24974, 0.792052, -0.517569, -0.172674
29.85, 2.25888, 0.829237, -0.532754, -0.209634
29.8069, 2.26985, 0.869407, -0.546059, -0.255496
29.7593, 2.30851, 0.918028, -0.558643, -0.300908
29.735, 2.33144, 0.974213, -0.57307, -0.363725
29.7137, 2.35132, 1.04577, -0.592088, -0.423062
29.7044, 2.36805, 1.12654, -0.613361, -0.476593
29.7336, 2.38262, 1.22373, -0.632335, -0.536351
29.7446, 2.39832, 1.33208, -0.654106, -0.570256
29.7271, 2.39651, 1.2482, -0.639578, -0.585667
29.7182, 2.38441, 1.18221, -0.630984, -0.635136
29.695, 2.37107, 1.1323, -0.623404, -0.690845
29.6847, 2.39273, 1.1036, -0.620658, -0.740994
29.6847, 2.42503, 1.09428, -0.620182, -0.818156
29.6581, 2.44694, 1.10794, -0.62136, -0.884309
29.5998, 2.44743, 1.14379, -0.630497, -0.940106
29.5363, 2.44281, 1.19295, -0.641353, -0.96088
29.4632, 2.41685, 1.25547, -0.654986, -0.98998
29.4041, 2.39572, 1.33487, -0.670453, -0.997823
29.3384, 2.34913, 1.4283, -0.689169, -0.997168
29.3069, 2.29664, 1.53092, -0.705875, -0.9951
29.294, 2.25766, 1.6448, -0.72458, -1.00569
29.2808, 2.19273, 1.77426, -0.746441, -1.05201
29.2877, 2.14561, 1.92843, -0.7693, -1.10157
29.3035, 2.10525, 1.90596, -0.747753, -1.10448
29.2972, 2.07839, 1.89885, -0.734576, -1.12499
29.3274, 2.06396, 1.90698, -0.726511, -1.11398
29.3425, 2.04531, 1.92115, -0.718816, -1.11697
29.3693, 2.02514, 1.9436, -0.714746, -1.11036
29.3951, 2.03565, 1.97582, -0.718599, -1.10044
29.3989, 2.03925, 2.01168, -0.722914, -1.09452
29.4102, 2.05945, 2.05987, -0.729511, -1.06241
29.4233, 2.07868, 2.11256, -0.737803, -1.05856
29.4537, 2.09628, 2.17311, -0.745976, -1.04939
29.5029, 2.10386, 2.24518, -0.755659, -1.03935
29.5247, 2.08597, 2.32286, -0.764379, -1.03856
29.5719, 2.08248, 2.41356, -0.77331, -1.07568
29.6155, 2.05533, 2.52328, -0.786816, -1.10327
29.6707, 2.03263, 2.64889, -0.802435, -1.13399
29.7297, 2.05783, 2.79746, -0.82071, -1.1526
29.8122, 2.07015, 2.76507, -0.804156, -1.14939
29.8937, 2.07806, 2.74347, -0.791864, -1.17134
29.9736, 2.09054, 2.73646, -0.782897, -1.17307
30.0607, 2.08694, 2.73657, -0.777616, -1.16198
30.1552, 2.11308, 2.74576, -0.772836, -1.14332
30.254, 2.17262, 2.76451, -0.772275, -1.13153
30.3457, 2.24043, 2.79191, -0.773521, -1.12347
30.4293, 2.29975, 2.82321, -0.775983, -1.11212
30.515, 2.36557, 2.85755, -0.776909, -1.10151
30.6044, 2.43431, 2.89289, -0.78148, -1.08443
30.7026, 2.51812, 2.93212, -0.786343, -1.06647
30.7606, 2.60157, -0.0729109, -0.831521, -1.05864
30.6211, 2.68704, 0.040769, -0.836664, -1.00959
30.4853, 2.79904, 0.144879, -0.843931, -0.987489
30.366, 2.86193, 0.250431, -0.854176, -0.966013
30.2389, 2.9153, 0.35472, -0.864262, -0.955242
30.1498, 2.95637, 0.462284, -0.878081, -0.918425
30.0938, 2.98816, 0.56777, -0.890109, -0.874804
30.0309, 3.01801, 0.666898, -0.906073, -0.836166
29.9755, 3.04309, 0.760484, -0.923005, -0.807229
29.9358, 3.04859, 0.84435, -0.936997, -0.763634
29.8941, 3.07954, 0.924635, -0.953648, -0.738358
29.8637, 3.08509, 0.996865, -0.971023, -0.692323
29.8321, 3.10916, 1.06425, -0.98779, -0.662267
29.812, 3.09295, 1.12438, -1.00686, -0.635572
29.7927, 3.0772, 1.17317, -1.02489, -0.61388
29.7639, 3.07489, 1.21359, -1.04283, -0.559491
29.7673, 3.09428, 1.23617, -1.06024, -0.502814
29.7455, 3.11923, 1.24113, -1.08048, -0.456109
29.7094, 3.15176, 1.24085, -1.10227, -0.446703
29.7075, 3.1789, 1.24622, -1.12424, -0.421911
29.7017, 3.20591, 1.25176, -1.14401, -0.384267
29.7206, 3.22488, 1.25205, -1.16314, -0.344767
29.7199, 3.25675, 1.23826, -1.18144, -0.310767
29.7407, 3.28608, 1.21683, -1.20212, -0.301806
29.7532, 3.29908, 1.19765, -1.22161, -0.285118
29.7414, 3.31494, 1.18545, -1.23751, -0.271608
29.7259, 3.34485, 1.16734, -1.25371, -0.240652
29.6997, 3.36735, 1.29317, -1.25587, -0.222544
29.6838, 3.39986, 1.40166, -1.25826, -0.188939
29.6861, 3.42434, 1.47416, -1.26224, -0.142069
29.6946, 3.43925, 1.48946, -1.27078, -0.077286
29.7062, 3.47835, 1.45431, -1.29157, -0.0303592
29.7544, 3.53394, 1.36621, -1.32436, -0.000555958
29.7789, 3.60774, 1.36115, -1.33043, 0.0364412
29.8065, 3.67394, 1.28806, -1.35266, 0.0957872
29.808, 3.75341, 1.28098, -1.34048, 0.118004
29.8198, 3.83403, 1.20895, -1.35428, 0.167967
29.8247, 3.92818, 1.12159, -1.36048, 0.214544
29.8471, 4.03589, 0.95523, -1.40243, 0.263815
29.8635, 4.14148, 0.719394, -1.46744, 0.34037
29.8672, 4.25704, 0.406524, -1.3669, 0.329104
29.8607, 4.37138, 0.247963, -1.37123, 0.366926
29.8909, 4.48221, -0.0324804, -1.46231, 0.44445
29.9193, 4.57483, -0.484728, -1.47226, 0.460568
29.9638, 4.65325, -0.978666, -1.43417, 0.452844
30.0001, 4.71312, -1.29994, -1.40838, 0.478622
30.0163, 4.76848, -1.55485, -1.36137, 0.498081
30.0119, 4.81389, -1.83581, -1.39864, 0.521764
29.9911, 4.84696, -2.16316, -1.40522, 0.54267
29.9649, 4.86547, -2.49823, -1.39017, 0.598661
29.9288, 4.91704, -2.8705, -1.41131, 0.624759
29.8782, 4.99828, 2.96896, -0.992377, 0.619515
29.791, 5.08829, 2.81997, -0.858733, 0.94068
29.7365, 5.18714, 2.64212, -0.839605, 0.996124
29.6702, 5.32362, 2.37882, -0.888879, 0.970369
29.6284, 5.46288, 2.19901, -0.920726, 0.943864
29.6281, 5.59979, 2.03225, -0.949062, 0.921745
29.6315, 5.7475, 1.8686, -0.975288, 0.927074
29.6299, 5.89616, 1.72167, -0.991994, 0.926259
29.6779, 6.07331, 1.43437, -1.0488, 0.9171
29.7267, 6.22874, 1.17374, -1.09236, 0.909973
29.7824, 6.35812, 1.02812, -1.08465, 0.880909
29.8583, 6.49005, 0.836781, -1.10263, 0.870696
29.9722, 6.59287, 0.56645, -1.14495, 0.845785
30.0837, 6.68561, 0.380415, -1.15073, 0.846262
30.1926, 6.76719, 0.177357, -1.16202, 0.842224
30.3262, 6.84488, 0.0292212, -1.14973, 0.827909
30.4443, 6.90414, -0.216354, -1.18542, 0.824936
30.5584, 6.93232, -0.453334, -1.20563, 0.831808
30.688, 6.9288, -0.667021, -1.20901, 0.847178
30.798, 6.91663, -0.947449, -1.24023, 0.827909
30.9028, 6.8969, -1.19014, -1.24032, 0.817561
30.9945, 6.85095, -1.37177, -1.21642, 0.83309
31.0882, 6.79718, -1.59924, -1.22429, 0.834261
31.1495, 6.76589, -1.78657, -1.2126, 0.830695
31.1683, 6.72019, -2.04651, -1.23489, 0.845692
31.1903, 6.67791, -2.27391, -1.23555, 0.834199
31.223, 6.66109, -2.44454, -1.21681, 0.832304
31.2243, 6.67521, -2.69176, -1.23481, 0.82659
31.2165, 6.71313, -2.91129, -1.23964, 0.833574
31.2226, 6.7537, 2.20228, -2.10509, 0.793205
31.2352, 6.88285, 2.44411, -1.94917, 0.821444
31.2768, 7.00062, 3.02352, -0.884012, 0.931125
31.2744, 7.08817, 2.77617, -0.935369, 0.917922
31.2672, 7.16322, 2.55523, -0.989042, 0.929284
31.2764, 7.23863, 2.37343, -1.0295, 0.94072
31.3092, 7.34064, 2.11475, -1.04681, 0.974414
31.3517, 7.46405, 1.93212, -1.07262, 0.994394
31.4032, 7.57569, 1.69845, -1.09676, 1.03507
31.4811, 7.70526, 1.47935, -1.11866, 1.06179
31.5517, 7.81635, 1.16181, -1.13658, 1.07878
31.6567, 7.90693, 0.913536, -1.16257, 1.11697
31.8038, 7.98359, 0.564464, -1.18288, 1.13707
31.9286, 8.0094, 0.257052, -1.20392, 1.15236
32.0652, 7.97884, -0.117134, -1.22278, 1.16058
32.2175, 7.92933, -0.46536, -1.24673, 1.17925
32.3384, 7.84776, -0.823396, -1.26428, 1.1763
32.412, 7.74953, -1.19714, -1.3017, 1.19074
32.4288, 7.59978, -1.68587, -1.31391, 1.1837
32.3791, 7.47533, -2.19251, -1.36287, 1.20552
32.2731, 7.37445, -2.83941, -1.46271, 1.22827
32.1554, 7.40995, 2.2079, -1.28905, 1.19156
32.1083, 7.51262, 1.74158, -1.36418, 1.21017
32.1078, 7.6169, 1.05081, -1.42363, 1.20254
32.1821, 7.67349, 0.141791, -1.46003, 1.18407
32.2379, 7.61721, -1.04938, -1.50991, 1.16669
32.1843, 7.47996, 2.17734, -2.06956, 1.11438
32.0876, 7.53814, 2.04226, -2.34327, 1.01246
31.9909, 7.58864, 2.25784, -2.09001, 1.05997
31.8692, 7.60564, 2.5075, -2.00197, 1.05797
31.7565, 7.62216, 2.83277, -1.50088, 1.10969
31.6773, 7.67514, 1.15424, -0.556678, 0.985996
31.6814, 7.72314, 1.09061, -0.849089, 0.987052
31.7045, 7.79147, 1.01178, -0.913115, 0.945763
31.7046, 7.86545, 0.952564, -0.929071, 0.89425
31.7328, 7.89078, 0.770089, -0.95904, 0.877602
31.761, 7.91758, 0.689515, -0.967238, 0.842762
31.81, 7.95936, 0.639754, -0.968878, 0.817525
31.8473, 7.94697, 0.52328, -0.983563, 0.780655
31.8998, 7.94993, 0.490211, -0.985727, 0.724318
31.9287, 7.93834, 0.284623, -1.01512, 0.73293
31.9885, 7.87593, 0.111303, -1.03976, 0.741725
32.054, 7.81871, -0.035389, -1.0589, 0.745645
32.1182, 7.74925, -0.166527, -1.07346, 0.730966
32.1591, 7.67266, -0.276468, -1.08183, 0.721248
32.2114, 7.60757, -0.36821, -1.08861, 0.70444
32.2664, 7.54826, -0.445145, -1.09365, 0.698313
32.3326, 7.4771, -0.508816, -1.0956, 0.693714
32.4082, 7.41829, -0.549792, -1.09507, 0.678788
32.4869, 7.38354, -0.568417, -1.09439, 0.645758
32.5317, 7.34957, -0.748404, -1.12219, 0.634076
32.5586, 7.30468, -0.927123, -1.14733, 0.622701
32.5685, 7.25876, -1.10098, -1.17088, 0.59752
32.5652, 7.20682, -1.27499, -1.19569, 0.586696
32.5778, 7.14912, -1.44588, -1.21534, 0.56174
32.6042, 7.0883, -1.61295, -1.23486, 0.543675
32.606, 7.00587, -1.78229, -1.25428, 0.531246
32.5822, 6.91768, -1.95417, -1.27402, 0.517961
32.5648, 6.86506, -2.12448, -1.29193, 0.475063
32.5539, 6.8088, -2.29291, -1.30964, 0.454513
32.5455, 6.77359, -2.46156, -1.32615, 0.416144
32.5141, 6.72469, -2.62523, -1.34295, 0.391307
32.4812, 6.69217, -2.79479, -1.36124, 0.380915
32.449, 6.65202, -2.96759, -1.37485, 0.346487
32.4209, 6.63065, 1.14143, -3.25242, 0.290416
32.4319, 6.61809, 0.558483, -3.63006, 0.256396
32.4527, 6.61267, 0.341224, -3.6023, 0.240297
32.4593, 6.59297, 0.202353, -3.50473, 0.260332
32.4888, 6.58364, 0.0917167, -3.39206, 0.272522
32.5057, 6.55904, -0.00824568, -3.29839, 0.291485
32.5485, 6.52886, -0.0920456, -3.22259, 0.317486
32.5991, 6.48987, -0.159887, -3.15871, 0.361619
32.6328, 6.4754, -0.211768, -3.10531, 0.396613
32.6695, 6.44049, -0.243023, -3.06572, 0.44188
32.7281, 6.39948, -0.262004, -3.03379, 0.462723
32.7833, 6.33844, -0.26217, -3.01344, 0.493106
32.8651, 6.25521, -0.252885, -2.99634, 0.534228
32.9244, 6.17224, -0.23238, -2.98875, 0.53801
32.9905, 6.09488, -0.206011, -2.97914, 0.557535
33.0634, 6.04578, -0.169072, -2.97114, 0.587676
33.1268, 6.01132, -0.123806, -2.9669, 0.585907
33.1885, 5.97233, -0.0738336, -2.96509, 0.570089
33.2587, 5.9294, -0.0209107, -2.96347, 0.575585
33.3072, 5.88692, 0.0336706, -2.96344, 0.563271
33.387, 5.85429, 0.085433, -2.95956, 0.555149
33.4492, 5.81292, 0.130035, -2.95436, 0.510461
33.5017, 5.76162, 0.168861, -2.94545, 0.481085
33.5616, 5.71835, 0.206595, -2.9344, 0.483178
33.5868, 5.68366, 0.242655, -2.92235, 0.453516
33.6367, 5.66353, 0.280123, -2.90842, 0.456883
33.6773, 5.64572, 0.321926, -2.8956, 0.469585
33.7439, 5.60478, 0.364964, -2.88374, 0.453086
33.7943, 5.58819, 0.410113, -2.86836, 0.465578
33.824, 5.60169, 0.46041, -2.85594, 0.463951
33.8339, 5.60857, 0.516381, -2.84458, 0.469188
33.8752, 5.61229, 0.574448, -2.83399, 0.477996
33.9031, 5.59875, 0.635884, -2.82243, 0.474041
33.9053, 5.58929, 0.692296, -2.8077, 0.452627
33.9185, 5.55171, 0.74955, -2.79236, 0.424763
33.9367, 5.53467, 0.803754, -2.7788, 0.410028
33.923, 5.52126, 0.853331, -2.76456, 0.387975
33.9263, 5.50604, 0.897038, -2.74761, 0.37324
33.9308, 5.49328, 0.936888, -2.73011, 0.364839
33.9199, 5.48443, 0.97675, -2.71334, 0.34095
33.8937, 5.487, 1.01446, -2.69468, 0.322419
33.8839, 5.45648, 1.05187, -2.67805, 0.302631
33.8681, 5.45571, 1.08797, -2.66172, 0.288591
33.8522, 5.43173, 1.12362, -2.64532, 0.279264
33.8516, 5.43723, 1.15411, -2.62856, 0.259717
33.8266, 5.42415, 1.17642, -2.60902, 0.220077
33.8014, 5.42203, 1.19616, -2.59123, 0.198801
33.7746, 5.4225, 1.20946, -2.57217, 0.175851
33.7618, 5.40522, 1.21729, -2.55425, 0.147382
33.7417, 5.38809, 1.2185, -2.53875, 0.109076
33.6966, 5.3613, 1.21135, -2.52154, 0.0701114
33.6371, 5.336, 1.19496, -2.50372, 0.047231
33.5802, 5.32851, 1.17247, -2.48382, 0.0116616
33.5318, 5.33042, 1.14636, -2.46444, 0.0135723
33.4482, 5.33745, 1.12278, -2.44608, 0.0266693
33.3837, 5.33149, 1.09951, -2.42887, 0.0197627
33.3078, 5.32302, 1.07734, -2.41382, 0.0133562
33.2488, 5.29101, 1.05989, -2.39722, 0.0449654
33.1624, 5.26177, 1.05031, -2.38285, 0.0719488
33.1044, 5.25344, 1.04559, -2.36717, 0.0866835
33.0354, 5.24615, 1.04537, -2.35434, 0.0998979
32.9716, 5.22167, 1.04815, -2.33902, 0.126972
32.92, 5.19984, 1.05911, -2.32533, 0.145588
32.8756, 5.19284, 1.08416, -2.31268, 0.187126
32.8197, 5.1849, 1.13058, -2.30084, 0.245607
32.7687, 5.18388, 1.20227, -2.28889, 0.284926
32.7201, 5.1899, 1.29364, -2.28038, 0.325506
32.6687, 5.21453, 1.20504, -2.26037, 0.351942
32.5915, 5.21574, 1.13796, -2.24353, 0.374989
32.5303, 5.23145, 1.09126, -2.23065, 0.387418
32.46, 5.24696, 1.06929, -2.21843, 0.417697
32.4004, 5.25862, 1.07548, -2.20619, 0.471492
32.35, 5.26322, 1.12484, -2.19329, 0.544581
32.2973, 5.27073, 1.21801, -2.17949, 0.58858
32.2144, 5.30037, 1.35329, -2.15956, 0.638252
32.1594, 5.34333, 1.33427, -2.16627, 0.639312
32.0707, 5.37705, 1.33854, -2.17148, 0.648449
32.0058, 5.40463, 1.35606, -2.17519, 0.650901
31.9336, 5.41174, 1.38394, -2.17399, 0.663589
31.8588, 5.39802, 1.42832, -2.17345, 0.680746
31.7628, 5.38928, 1.49801, -2.16999, 0.715191
31.6719, 5.3876, 1.59312, -2.16202, 0.758286
31.6045, 5.39213, 1.71037, -2.15446, 0.783057
31.5394, 5.39649, 1.85411, -2.14252, 0.809213
31.4704, 5.36885, 2.02135, -2.12464, 0.855229
31.3669, 5.36451, 2.04788, -2.15071, 0.880388
31.2496, 5.33327, 2.08586, -2.16952, 0.879989
31.1589, 5.30038, 2.12423, -2.18315, 0.881023
31.0515, 5.27309, 2.17179, -2.19108, 0.916218
30.9689, 5.23987, 2.23413, -2.19443, 0.959957
30.879, 5.18236, 2.32155, -2.19366, 1.02366
30.8116, 5.11755, 2.43559, -2.1931, 1.05363
30.7089, 5.07897, 2.56829, -2.18893, 1.09015
30.6088, 5.03897, 2.719, -2.18549, 1.1104
30.5037, 4.99111, 2.88319, -2.17922, 1.15275
30.3987, 4.91922, 2.25944, -2.15638, 1.17387
30.3002, 4.88793, 2.49798, -2.02756, 1.24369
30.2263, 4.86525, 2.69767, -2.09889, 1.26149
30.1413, 4.80954, 2.86313, -2.05963, 1.30854
29.9987, 4.74506, 2.62675, -2.44549, 0.863646
29.9283, 4.69762, 2.76694, -2.18844, 1.12547
29.8283, 4.64915, 3.0697, -1.80355, 1.48968
29.7569, 4.47807, -2.60398, -2.55601, 1.2803
29.7298, 4.26541, -2.4215, -2.31276, 1.35003
29.7441, 4.04011, -2.17715, -2.24664, 1.39631
29.7666, 3.80082, -1.9021, -2.21378, 1.43186
29.8362, 3.53861, -1.60225, -2.17791, 1.46221
29.9428, 3.28368, -1.29203, -2.14415, 1.51157
30.0807, 3.06674, -0.962196, -2.10837, 1.5484
30.2414, 2.92121, -0.608035, -2.06453, 1.56972
30.455, 2.82878, -0.226217, -2.01987, 1.58841
30.6508, 2.80078, 0.182498, -1.98265, 1.61108
30.8444, 2.83035, 0.618341, -1.96218, 1.62427
31.0048, 2.87923, 0.983786, -2.03773, 1.64522
31.118, 2.95787, 1.2703, -2.08507, 1.66426
31.153, 3.05285, 1.52964, -2.11913, 1.67083
31.1546, 3.12745, 1.77114, -2.14022, 1.65292
31.1033, 3.18828, 2.00137, -2.15708, 1.66348
31.0173, 3.22166, 2.23373, -2.16394, 1.65057
30.9351, 3.24351, 2.46134, -2.16903, 1.6464
30.8346, 3.2162, 2.69696, -2.17312, 1.64557
30.7123, 3.17501, 2.93214, -2.17476, 1.65362
30.6026, 3.09383, -2.97062, -2.13351, 1.67003
30.5226, 2.94436, -2.55827, -2.086, 1.67805
30.4572, 2.7554, -2.12679, -2.03906, 1.68034
30.4781, 2.54598, -1.66977, -1.99705, 1.69717
30.5213, 2.30648, -1.26931, -1.99826, 1.71824
30.6417, 2.09831, -0.867644, -2.00202, 1.71633
30.8004, 1.92976, -0.477808, -2.00275, 1.73066
31.0029, 1.82319, -0.0863006, -2.00626, 1.73338
31.2056, 1.78721, 0.298278, -2.01425, 1.74685
31.3816, 1.80738, 0.675367, -2.02522, 1.73545
31.5446, 1.86496, 1.03301, -2.03538, 1.74833
31.678, 1.94877, 1.38239, -2.04698, 1.75847
31.7716, 2.05653, 1.72477, -2.0572, 1.75001
31.7936, 2.18635, 2.06375, -2.06381, 1.73067
31.7781, 2.28625, 2.39651, -2.06904, 1.73003
31.6963, 2.36175, 2.73104, -2.06881, 1.72694
31.6131, 2.39091, 2.74425, -2.37018, 1.72342
31.5172, 2.43466, 2.89778, -2.37201, 1.68451
31.4295, 2.42069, 1.7579, -2.2596, 1.68835
31.5009, 2.56854, 2.61568, -2.63084, 1.64333
31.4385, 2.63173, 3.04041, -2.67274, 1.64374
31.373, 2.63002, -0.62705, -6.40666, 1.64226
31.5421, 2.48682, -0.641503, -6.12756, 1.58396
31.7042, 2.31967, -0.281452, -5.35604, 1.58421
31.9255, 2.19802, 0.53671, -3.97227, 1.72953
32.1483, 2.21247, 0.630054, -3.0088, 1.79665
32.3492, 2.26207, 0.686175, -2.65607, 1.79342
32.5173, 2.32424, 0.738314, -2.53069, 1.76613
32.6605, 2.38674, 0.805955, -2.48888, 1.72307
32.8173, 2.42732, 0.868809, -2.46676, 1.69023
32.9682, 2.49625, 0.943073, -2.45236, 1.65372
33.0775, 2.55999, 1.02842, -2.43688, 1.65573
33.1838, 2.62306, 1.13815, -2.42479, 1.65666
33.2972, 2.69009, 1.27024, -2.41338, 1.65151
33.3482, 2.77189, 1.43187, -2.4002, 1.63764
33.3994, 2.89438, 1.45419, -2.38525, 1.61593
33.428, 3.00453, 1.51131, -2.37188, 1.59793
33.4558, 3.08345, 1.59314, -2.36101, 1.56764
33.47, 3.16054, 1.68419, -2.34841, 1.54591
33.4935, 3.19937, 1.78841, -2.33614, 1.53008
33.4947, 3.23649, 1.90913, -2.32012, 1.53071
33.4856, 3.27813, 2.05189, -2.30385, 1.52322
33.4493, 3.3212, 2.21615, -2.28886, 1.50796
33.4144, 3.3098, 2.40049, -2.27292, 1.47547
33.3502, 3.3033, 2.59943, -2.25495, 1.47009
33.2754, 3.27838, 2.66624, -2.24344, 1.4467
33.1771, 3.26692, 2.74108, -2.23324, 1.42205
33.0757, 3.21692, 2.83201, -2.22191, 1.40952
32.9862, 3.17277, 2.93073, -2.21237, 1.38071
32.8711, 3.11589, 1.79654, -3.4444, 0.0157671
32.8998, 3.01384, 1.40123, -3.60463, -0.239429
32.8999, 2.91788, 1.13708, -3.61361, -0.312223
32.91, 2.80209, 0.897983, -3.60123, -0.340864
32.8929, 2.66413, 0.708134, -3.55156, -0.334745
32.8784, 2.5351, 0.573292, -3.47651, -0.306868
32.88, 2.43055, 0.465582, -3.39306, -0.275967
32.9133, 2.29833, 0.378335, -3.31881, -0.247467
32.9564, 2.18881, 0.288457, -3.25611, -0.19679
32.9634, 2.06504, 0.200274, -3.2025, -0.143583
32.9781, 1.95371, 0.121205, -3.15917, -0.0853339
33.0026, 1.81284, 0.0538201, -3.12632, -0.0276636
33.0629, 1.6788, 0.000526581, -3.09448, 0.0164439
33.119, 1.53571, -0.0385023, -3.06273, 0.0422243
33.1697, 1.41517, -0.0746613, -3.04033, 0.0804077
33.2209, 1.2908, -0.10243, -3.02007, 0.112923
33.2565, 1.17992, -0.122794, -2.99526, 0.129422
33.2763, 1.09362, -0.137378, -2.97975, 0.157394
33.316, 0.997629, -0.140988, -2.95737, 0.155946
33.3474, 0.901012, -0.141535, -2.93995, 0.158751
33.3988, 0.791147, -0.142359, -2.92491, 0.169598
33.4139, 0.669626, -0.136492, -2.90746, 0.16348
33.4542, 0.566765, -0.135901, -2.89434, 0.183005
33.492, 0.452603, -0.138575, -2.88483, 0.22602
33.5537, 0.356519, -0.124528, -2.8717, 0.231525
33.6367, 0.260824, -0.111537, -2.86686, 0.267034
33.717, 0.173328, -0.0845293, -2.85991, 0.273353
33.8002, 0.0748884, -0.0586357, -2.85464, 0.289563
